custom_id,text,classificacao,source
fakebr_train_42,"Principais notícias incluem Lava Jato e decisões do STF com Edson Fachin; ameaças à família dele; caso envolvendo Romero Juca e Jorge Picciani; dólar em alta atingindo a maior cotação do ano; corpo de brasileiro desaparecido encontrado em parque em Dublin, Irlanda (Caique Trindade Oliveira) com apoio do Itamaraty; injúria racial envolvendo Burger King; depoimento de Mark Zuckerberg ao Congresso dos EUA sobre dados do Facebook; rotulagem de cereais não maltados (milho) usados em cervejas; e vitória do Brasil sobre a Alemanha na Copa.",true,train
fakebr_train_43,"O governador Raimundo Colombo negou ter pedido dinheiro à Odebrecht para campanha, afirmou que não houve encontros para negociação de recursos nem pagamentos, que Casan não vendeu nenhuma ação e que não houve negociação com Odebrecht; disse que vai esclarecer os fatos com as provas.",true,train
fakebr_train_44,"Padre Fabio abriu o coracao sobre sindrome panico, medo tao grande que sentia vontade morrer, durante programa Direcao Espiritual exibido ontem no canal Cancao Nova; internauta Eduardo Sampaio enviou video editado contendo partes do desabafo; ele disse que faz acompanhamento medico psiquiatra, toma medicamentos para controlar os sintomas, nao se sente inteiro, chora varias vezes, precisa viver e afirma que tudo e fruto de escolhas conscientes; nao sabe exatamente significa sindrome panico, so sabe que e coisa ruim; desejam boa sorte a ele e esperam que possa recuperar fisica espiritualmente, turbulencias do passado.",fake,train
fakebr_train_45,"Brasil está à beira de intervenção militar, com grande possibilidade de as Forças Armadas intervirem, em acordo com o General Romulo Bini Pereira, diante do clamor por intervenção em várias cidades e da aprovação da intervenção pela população contra a corrupção.",fake,train
fakebr_train_46,"O post afirma que o acordo de delação premiada de Marcelo Odebrecht ocorrerá apenas em novembro e que, caso Michel Temer assuma definitivamente a presidência, poderá escapar de investigações, envolvendo ainda os ministros José Serra e Eliseu Padilha e o PMDB.",fake,train
fakebr_train_47,"MPF confirmou negociação de delação premiada com executivos da OAS, incluindo Agenor Franklin Medeiros; até o momento não houve acordo formal e existem tratativas de colaboração em andamento.",true,train
fakebr_train_48,"Suposta carta psicografada atribuída à cantora cassia eller falecida, ditada por medium, que afirma reencarnarei para a comunidade carente interior brasil, foi publicada em matéria do Jornal Extra (Grupo Globo) e emocionou internautas; não é a primeira desse tipo; recebemos que não é costume divulgar essas psicografias; assunto interno casa não poderia ter vazado, relatou Wilson; confira carta integra.",fake,train
fakebr_train_49,"Na Lava Jato, sob Sergio Moro, houve condenações e absolvições de diversos réus com recursos no TRF, incluindo Lula condenado a nove anos e seis meses por corrupção e lavagem no caso triplex; Joao Vaccari Neto condenado em quatro processos; Nelma Kodama condenada com pena reduzida; Maria Dirce Penasso escapou condenação; Fernando Augusto Stremel condenado por lavagem de dinheiro e posteriormente absolvido da corrupção passiva; o TRF reverteu quatro absolvições e manteve/alterou várias sentenças.",true,train
fakebr_train_50,"Paula Toller foi convidada para ser jurada do quadro Iluminados no programa de Faustão; durante o quadro, a cantora empolgou-se e começou a falar, a produção pediu que falasse menos para não atrasar a transmissão; ela deu uma indireta apontando que não participaria; Faustão irritou-se dizendo ""vem só pra cantar""; a repercussão foi rápida na internet e o clima da emissora azedou.",fake,train
fakebr_train_51,Presidente sugere que PF/MPF ofereçam vantagens a delatores para inventarem fatos.,fake,train
fakebr_train_52,"explosao dupla de tempestades solares (duas CMEs) a caminho da Terra pode interromper comunicações, GPS e transmissões, bem como redes elétricas; NOAA pode emitir alerta; não se espera impactos incontroláveis; podem ocorrer belas auroras, sempre visíveis no céu limpo sobre o norte dos Estados Unidos.",true,train
fakebr_train_53,"A postagem afirma que a campanha de Lula recebeu propina de milhões de reais, havia dívida da campanha presidencial do PT, envolvendo o Grupo Schahin e a Petrobras, com contrato de US$ 1 bilhão assinado; a operação Sonda Vitória faria parte da quitação da dívida da campanha do PT; a afirmação partiu de Eduardo Musa, diretoria internacional, delação premiada na Lava Jato; Lula será condenado; denúncias feitas hoje mostram não menor possibilidade de escapar.",fake,train
fakebr_train_54,"A postagem discute mudanças no cinema contemporâneo após os escândalos de assédio em Hollywood (Harvey Weinstein e Kevin Spacey), a caça às bruxas, a tensão entre ética e estética e a busca por representatividade e experimentação, destacando filmes estrangeiros, ranking nacional e debates sobre empoderamento, política e mercado cinematográfico.",true,train
fakebr_train_55,"Temer afirmou ter acionado a Polícia Federal e pedido ao CADE que investiguem os aumentos de preço da gasolina nos postos, apurando cartelização do setor, e estudando maneiras de baratear o gás de cozinha para a população pobre.",true,train
fakebr_train_56,"Há divergência entre presidenciáveis sobre medidas de segurança pública, com propostas que vão desde criação de ministérios/agência de segurança, aumento de recursos e liberação de armamento à população até defesa de intervenção militar, enquanto outros criticam tais intervenções.",true,train
fakebr_train_57,"Roberto Jefferson luta para manter a nomeação de sua filha Cristiane Brasil para o Ministério do Trabalho, no governo de Michel Temer, com o STF em jogo.",true,train
fakebr_train_58,"Chico Pinheiro está afastado do telejornal para tratar problemas cardíacos, tendo sido submetido a angioplastia com stent; Globo não confirmou nem negou o procedimento; ele informou pelas redes sociais que está doente e que vem monitorando a saúde do coração há anos; vai transmitir o Carnaval de São Paulo.",fake,train
fakebr_train_59,"Suzane von Richthofen e Anna Carolina Jatobá foram liberadas para saída temporária da penitenciária Tremembé, SP, nesta manhã; devem retornar até janeiro; ambas cumprem pena em regime semiaberto.",true,train
fakebr_train_60,"Caso Paula Diaz: jovem chilena que sofre com dor crônica e episódios neurológicos sem diagnóstico conclusivo, cuja família atribui doença neurológica degenerativa e que pediu autorização para morrer (eutanásia), reacende no Chile o debate sobre a legalização da eutanásia/suicídio assistido.",true,train
fakebr_train_61,"Gilmar Mendes afirmou que a Lava Jato passou a adotar prisão provisória eterna e voltou a criticar decisões judiciais que determinam prisão preventiva antes de qualquer condenação, dizendo que talvez o objetivo seja obter delação.",true,train
fakebr_train_62,"Presídio Estadual de Piraquara, região metropolitana de Curitiba, detentos explodiram muros e fugiram; 23 presos escaparam e dois morreram; a polícia usa helicóptero para localizar os fugitivos.",fake,train
fakebr_train_63,"O filme Tropa de Elite já alertava que o sistema é violento e corrupto e que inocentes ainda vão morrer; hoje a realidade retratada por Padilha confirma: traficantes, policiais milicianos matam, favelas existem, escândalos ocorrem, a corrupção continua e mudar as coisas vai demorar; o sistema ainda vai matar inocentes.",fake,train
fakebr_train_64,"Temer teme ser assassinado por pessoas ligadas à Operação Lava Jato, menciona reuniões reservadas no Palácio do Planalto sobre o temor de ser o próximo alvo e afirmou que não vai renunciar, não vai sair e vai recorrer à Justiça.",fake,train
fakebr_train_65,Circula a alegação de que o filho de Lula seria dono da Friboi; a postagem pede que pf mpf apresentem provas e menciona Sergio Moro.,fake,train
fakebr_train_66,"Tropkillaz é um duo brasileiro (Zegon e Laudz) que produziu Vai Malandra e atua como ponte entre rap, funk e música eletrônica, com raízes na cena curitibana, parcerias nacionais e internacionais (Diplo, Aloe Blacc, Karol Conka), assinatura com Universal Brasil e participação em festivais como o Lollapalooza.",true,train
fakebr_train_67,"Voo da American Airlines, do Galeão (Rio de Janeiro) com destino a Miami, foi forçado a aterrar no Distrito Federal devido a uma doença misteriosa que atingiu passageiros e tripulação, causando tonturas e desmaios; pelo menos quatro pessoas relataram tontura.",fake,train
fakebr_train_68,"A postagem afirma que haveria um acordo processual para favorecer um empresário na exploração de madeira na Amazônia, com suposta interferência de Lula nas negociações, citando Valter Lavitola e Silvio Berlusconi, e que a Justiça italiana pediu ouvir Lula para esclarecer a relação Lula-Lavitola.",fake,train
fakebr_train_69,"Transparência Internacional afirma que o Brasil está em encruzilhada na luta contra a corrupção, reconhece o esforço do país para combatê-la, mas alerta para o risco de retrocesso diante dos escândalos como Lava Jato e da instabilidade institucional, incluindo a desfiguração do pacote anticorrupção pelo Congresso.",true,train
fakebr_train_70,"Anthea, a menina encontrada abandonada na Inglaterra, tem como pai biológico Patrick Coyne, confirmado por testes de DNA, com Lena O'Donnell identificada como mãe biológica.",true,train
fakebr_train_71,Tribunal Regional Federal da Região Porto Alegre dobrou a pena imputada a joao vaccari neto no caso lava jato.,true,train
fakebr_train_72,"Indústria de casamentos está capitalizando a tendência das redes sociais, oferecendo hashtags personalizadas, filtros geográficos, paredes de hashtags e assistentes de redes sociais, com pacotes que podem custar milhares de dólares, para aumentar o engajamento e a viralização de casamentos.",true,train
fakebr_train_73,Tommy Jordan atirou no notebook da filha adolescente após ler a postagem dela no Facebook.,fake,train
fakebr_train_74,"Justiça decretou a prisão do cantor latino por não pagar pensão alimentícia; débito não divulgado pela Justiça; ele é pai de nove filhos, segundo o jornal Extra.",fake,train
fakebr_train_75,gilmar mendes acatou hoje pedido feito defesa sergio cabral para evitar transferencia dele para o prisao federal,fake,train
fakebr_train_76,"Antônio Palocci afirmou em interrogatório a Sérgio Moro que houve doações do grupo Odebrecht para campanhas, discutiu provisões para a campanha e negou ter negociado ou recebido propina.",true,train
fakebr_train_77,"O advogado de Lula, José Roberto Batochio, afirmou que prisão após condenação em segunda instância contraria a Constituição Federal e pediu aos ministros do STF que aguardem o julgamento de ações diretas de constitucionalidade, discutindo a prisão antes da decisão final, ressaltando a presunção de inocência.",true,train
fakebr_train_78,"janot disse que as provas contra michel temer sao provas satanicas, apresentara outras denuncias contra temer, nao deixara influenciar grupo criminosos que controlam pais, procurador geral republica lembrou ate ultimo dia trabalho dia setembro, acusacoes irao continuar, disse janot durante palestra sao paulo.",fake,train
fakebr_train_79,"Camara DF deve votar o orçamento nesta terça-feira, com sessão extraordinária convocada para janeiro, e emenda de 1 bilhão de reais para o IPREV que só será analisada após as festas de fim de ano; ainda não há consenso e a sessão extraordinária não gera custo adicional.",true,train
fakebr_train_80,"Oito oportunidades de empreendedorismo no segmento de eficiência energética foram identificadas em estudo conjunto envolvendo AES Tietê, Eletropaulo, aceleradora de negócios e Artemisia.",true,train
fakebr_train_81,PSDB pediu cassação da chapa Dilma Rousseff-Michel Temer por abuso de poder político e econômico na eleição; TSE retomou o julgamento.,true,train
fakebr_train_82,"Jo Soares elogiou Fidel Castro, tem profunda admiração por Fidel Castro e defende dilma.",fake,train
fakebr_train_83,"O grupo Lazarus, atribuído à Coreia do Norte, invadiu bancos e instituições financeiras globais, desviando milhões de dólares; ataques teriam utilizado IPs de diversos países (incluindo Brasil) e mirado bancos centrais, com parte do dinheiro supostamente canalizada para financiar programas de armamento nuclear e mísseis balísticos; pesquisadores da kaspersky, fireeye e symantec identificaram quatro ataques semelhantes e divulgaram publicamente durante a conferência Kasperky Security Analyst Summit; alguns IPs teriam pertencido ao Banco Mundial e a bancos centrais de vários países; a FireEye bloqueou todas as transações naquele momento.",fake,train
fakebr_train_84,"Patricia Lelis é acusada de mentir e extorquir dinheiro; a denúncia apresentada pelo Ministério Público foi aceita pela Justiça, com interrogatório marcado e possibilidade de julgamento.",true,train
fakebr_train_85,"O coronel Adilson Moreira, terceiro comandante da Força Nacional de Segurança, pediu demissão.",fake,train
fakebr_train_86,Lucas Lucco fez uma linda homenagem à Chapecoense.,fake,train
fakebr_train_87,"Marisa Letícia Lula da Silva permanece internada na UTI do hospital em São Paulo, sedada, com pressão intracraniana controlada, após AVC com hemorragia cerebral, em estado estável, mas ainda demanda suporte intensivo.",true,train
fakebr_train_88,É fácil tirar Lula da disputa presidencial; basta criar uma PEC que exija diploma mínimo (curso superior) para se candidatar ao cargo de Presidente da República.,fake,train
fakebr_train_89,"Postagem descreve o programa Partiu RS apresentando destinos, curiosidades, sabores, belezas naturais, hospedagem e roteiros pelo Rio Grande do Sul.",true,train
fakebr_train_90,"Delatores Joao Santana e Monica Moura afirmam que Dilma Rousseff foi avisada com antecedência sobre avanços da Operação Lava Jato por meio de mensagens trocadas, enquanto a assessoria de Dilma afirma que tais delações são mentirosas.",true,train
fakebr_train_91,"Felipe Salsano é pintor brasiliense que, apoiado pela mãe cega, descobriu o talento pela pintura, estudou academia belas artes florenca, e atualmente tem exposição cotidianos no Museu Correios, Brasília, com quadros datados novembro deste ano, dividindo a sala terceiro andar.",true,train
fakebr_train_92,"Julgamento da chapa Dilma-Temer no TSE pode resultar em condenação de um ou dos dois com punições distintas ou em absolvição de ambos, e as consequências políticas, como inelegibilidade, cassação de mandato e eventual forma de sucessão, dependem da maioria de sete ministros.",true,train
fakebr_train_93,A CCJ aprovou o fim do foro privilegiado.,fake,train
fakebr_train_94,"Esforços da Aeronáutica para regulamentar a soltura de balões (fogo e balões ecológicos) para reduzir os riscos à aviação no Brasil, com participação de Cenipa, ANAC e associações de baloeiros, incluindo testes, campanhas de prevenção e debate entre repressão e regulamentação, diante de um impasse que persiste há anos.",true,train
fakebr_train_95,"Lula é descrito como líder confiante que já gastou todos os trunfos, indicou ministros no STF, recrutou políticos de pior espécie, corrompeu, ameaçou, negou, chantageou, desafiou e fez pacto; o STF é apresentado como cercado por interesses puramente políticos, quase colocando em xeque a credibilidade do judiciário brasileiro, com provas contra o barbudo não parando de chegar.",fake,train
fakebr_train_96,"Relato de violência doméstica contra mulher durante a gravidez, com agressões físicas e verbais pelo marido, que resultaram em ferimentos e hospitalização; a vítima registrou boletins de ocorrência, recebeu apoio da família e decidiu deixar a casa para proteger a filha.",true,train
fakebr_train_97,"Pabllo Vittar planeja turnê voltada publico adolescente e menores idade com classificacao indicativa, nenhuma musica precisara ser cortada, afirma nao temer criticas nem ataques conservadores, pretendendo realizar shows em varias regioes do Brasil.",true,train
fakebr_train_98,"Donald Trump afirmou estar determinado a buscar a paz durante a audiência com o Papa Francisco no Vaticano, em sua primeira viagem internacional.",true,train
fakebr_train_99,"Durante churrasco em Sapopemba, zona leste de São Paulo, dois homens em motocicleta anunciaram assalto; houve tiroteio, resultando na morte de um suspeito e ferimentos no outro; o caso está sendo investigado pela DHPP.",true,train
fakebr_train_100,"Afirma que o Brasil atingiu um ponto crítico e que Eduardo Cunha vai implodir a política brasileira após o STF negar habeas corpus, com a velha política corrupta sendo desmascarada, defendendo a convocação das Forças Armadas para garantir a lei e a ordem até novas eleições diretas.",fake,train
fakebr_train_101,"Governo federal determinou que a Polícia Rodoviária Federal atue para desbloquear estradas bloqueadas por caminhoneiros; quem fechar estradas será multado, com multas altas, e se não retirar o veículo, será rebocado; a cada nova interdição, será multado, com o objetivo de garantir que caminhoneiros possam trabalhar e ter liberdade de ir e vir.",fake,train
fakebr_train_102,O governo federal ofereceu verbas escolares para influenciar votos no impeachment de Dilma Rousseff.,fake,train
fakebr_train_103,"A postagem afirma que Lula pretende usar um laudo medico com diagnóstico depressao para escapar da cadeia, que advogados petistas ja tentam traçar nova estrategia escapar justica, incluindo greve fome como parte da estrategia juridica; o laudo devera ser apresentado aos desembargadores da turma segunda instancia de Curitiba; a postagem afirma ainda que jornal brasilia ja encontrou medico confianca preparando laudo, incluindo desgaste mental, estresse e hipertensao; veja publicado jornal cidade online.",fake,train
fakebr_train_104,"A postagem descreve a pauta polêmica prevista para movimentar o Congresso Nacional após o recesso, incluindo a reforma previdenciária, a mudança da regra ouro das contas públicas, cassação de mandatos (Paulo Maluf) e o caso Lúcio Vieira Lima, restrição ao foro privilegiado, propostas de privatização (Eletrobras) e mudanças na legislação trabalhista, com votações previstas para fevereiro, sob liderança do governo e de Rodrigo Maia.",true,train
fakebr_train_105,"Marcos Valério, condenado no Mensalão, volta a assombrar Lula; há depoimento de Sérgio Moro envolvendo Valério com alegações de chantagem contra Lula, Dirceu e Gilberto Carvalho, com o empresário Ronan Maria Pinto supostamente exigindo milhões para calar Valério, que afirmou não saber exatamente qual foi o motivo da chantagem.",fake,train
fakebr_train_106,"Temer gravou conversa com Joesley Batista discutindo silêncio de Eduardo Cunha, segundo Globo; Rodrigo Maia encerrou a sessão da Câmara minutos após a notícia.",true,train
fakebr_train_107,"Operação Trapaca, terceira fase da Carne Fraca, investiga fraude na emissão de laudos de laboratórios privados credenciados pela SDA, com alterações de resultados de análises de amostras de carne de frango da BRF, incluindo a presença de Salmonella, envolvendo executivos e supervisores de laboratório, com o objetivo de burlar a fiscalização sanitária e a certificação de produtos.",true,train
fakebr_train_108,"navios russos e chineses estao perseguindo a frota dos EUA, com navios espioes acompanhando a armada chinesa, e o presidente autorizou o envio de dois uss ronald reagan e uss nimitz para reforçar a frota naval.",fake,train
fakebr_train_109,"O post afirma que o jornalista Diego Bargas, de esquerda, tentou provocar Danilo Gentili em entrevista sobre o filme, acabou demitido, desabafou nas redes sociais como militante defendendo Dilma, Lula e Haddad, e que a entrevista foi invasiva e não abordou direcao, roteiro, fotografia ou atuacao.",fake,train
fakebr_train_110,"Medicos cubanos do Programa Mais Médicos no Brasil alegam desigualdade salarial e movem ações na Justiça para restabelecer a continuidade/renovação do vínculo; o pagamento é feito pelo governo brasileiro via OPAS e repassado ao governo cubano, que paga apenas parcialmente aos profissionais, e algumas decisões judiciais já reconheceram o direito à continuidade, mantendo o vínculo com Cuba.",true,train
fakebr_train_111,Estudantes df participam torneio nacional robotica curitiba tema deste ano crise hidrica.,true,train
