custom_id,text,classificacao,source
faketweetbr_train_94,"11 homens que não receberam um só voto do povo vão decidir se enterram o país; Lula, Cunha, Cabral, Vacari Neto e Zé Dirceu podem receber hoje, das mãos do STF, alvarás/salvo-conduto de impunidade e detonar o governo Bolsonaro.",fake,train
faketweetbr_train_95,Os vermes MST e petistas invadem Brumadinho para roubar o que é de direito das vítimas da tragédia da barragem; eles vêm de longe para ocupar as terras.,fake,train
faketweetbr_train_96,"Existe uma forte relação entre o MST, o MAB (Movimento dos Atingidos por Barragem) e a Igreja Católica; a presença do MST em Brumadinho é apenas para reforçar o apoio às famílias atingidas pelas barragens.",true,train
faketweetbr_train_97,"MST está perseguindo as famílias das vítimas em Brumadinho, parasitas.",fake,train
faketweetbr_train_98,MST invade BRUMADINHO para reivindicar as terras das vítimas da tragédia da barragem.,fake,train
faketweetbr_train_99,Declaração normalizada: Vagabundos do MST vêm de tudo quanto é lugar para pegar as terras em Brumadinho.,fake,train
faketweetbr_train_100,MST tá lá em Brumadinho querendo lucrar.,fake,train
faketweetbr_train_101,A invasão de Brumadinho pelo MST é em busca de alguma boquinha...(indenização).,fake,train
faketweetbr_train_102,"Deputado repercute notícia falsa sobre o MST ter invadido Brumadinho para tomar terras de atingidos pela barragem, o que já foi desmentido.",true,train
faketweetbr_train_103,MST invadem Brumadinho para reivindicar as terras como se fossem vítimas da tragédia da barragem.,fake,train
faketweetbr_train_104,Declaração normalizada: Oportunistas do MST em Brumadinho são questionados pelos reais moradores.,fake,train
faketweetbr_train_105,Os vagabundos do MST agora resolveram envadi brumadinho.,fake,train
faketweetbr_train_106,Boato de que o MST roubou vítimas do crime ambiental em Brumadinho foi desmentido; MST ajudou as vítimas com doações de produtos agrícolas; quem roubou foi a Vale privatizada.,true,train
faketweetbr_train_107,"Declaração normalizada: Os vermes MST e petistas invadem Brumadinho para ROUBAR o quê é de direito das vítimas da tragédia da barragem; eles vêm de longe para ocupar as terras, temos que denunciar urgente.",fake,train
faketweetbr_train_108,Boato de que o MST roubou vítimas do crime ambiental em Brumadinho é desmentido; MST ajudou as vítimas com doações de produtos agrícolas; quem roubou foi a Vale privatizada.,true,train
faketweetbr_train_109,AVISEM O PRESIDENTE SOBRE A INVASAO DO MST EM BRUMADINHO; MANDEM AS FFAA PARA LA E TIREM OS VAGABUNDOS A BALA.,fake,train
faketweetbr_train_110,Declaração normalizada: MST e petistas invadem Brumadinho para roubar o que é de direito das vítimas da tragédia da barragem.,fake,train
faketweetbr_train_111,Faltou proteger Brumadinho; terra devastada e imóveis sem donos; o MST veio e se instalou lá.,fake,train
faketweetbr_train_112,"MST é descrito como carniceiro e terrorista, comparado a abutres que vivem de carniça.",fake,train
faketweetbr_train_113,"Afirma que MST é PT, que estão tumultuando Brumadinho, que querem receber terras que serão distribuídas às famílias das vítimas, prendem todo mundo e levam para a prisão rural.",fake,train
faketweetbr_train_114,O MST está em Brumadinho pra fazer inferno e querer roubar oq é de direito dos MORADORES.,fake,train
faketweetbr_train_115,MST invadiu Brumadinho para tumultuar o país.,fake,train
faketweetbr_train_116,MST invade Brumadinho.,fake,train
faketweetbr_train_117,"Militontos do MST invadem Brumadinho para usurpar terras e benefícios gerados pela tragédia, não para ajudar.",fake,train
faketweetbr_train_118,"Os vagabundos dos MST estão lá em Brumadinho, tentando roubar a ajuda que eles recebem.",fake,train
faketweetbr_train_119,PT e MST invadem Brumadinho.,fake,train
faketweetbr_train_120,MST são terroristas; invadiram Brumadinho para receber indenizações; teriam escritório nos EUA.,fake,train
faketweetbr_train_121,Manifestantes do MST estão confrontando e acuando os moradores de Brumadinho; invadiram a cidade.,fake,train
faketweetbr_train_122,Declaração normalizada: U R G E N T Í S S M O MST e petistas invadem Brumadinho para ROUBAR o quê é de direito das vítimas da tragédia da barragem.,fake,train
faketweetbr_train_123,O MST ESTÁ INVADINDO BRUMADINHO,fake,train
faketweetbr_train_124,"Os vermes MST e petistas invadem Brumadinho para ROUBAR o que é de direito das vítimas da tragédia da barragem, vêm de longe para ocupar as terras.",fake,train
faketweetbr_train_125,"Nao basta o povo de Brumadinho ter sofrido com a catástrofe, agora sofrem a ameaça de invasão do MST e dos aproveitadores do PT.",fake,train
faketweetbr_train_126,O MST está em Brumadinho jurando que vive lá há milhões de anos.,fake,train
faketweetbr_train_127,"O MST está em Brumadinho para roubar e dar golpes; já estão devidamente mapeados e, se tentarem estabelecer uma comuna, chumbo vai comer.",fake,train
faketweetbr_train_128,"Declaração normalizada: MST só foi a Brumadinho porque a enchente do Rio Doce despejou muita terra, para ajudar os inocentes cobertos por lama; só israel.",fake,train
faketweetbr_train_129,"Os vermes de Cuba, MST e petistas invadem Brumadinho para SAQUEAREM o quê é de direito das vítimas da tragédia da barragem!",fake,train
faketweetbr_train_130,"Pede o envio da Força Nacional para Brumadinho, alegando que Brumadinho foi invadida pela MST para tumultuar a cidade e prejudicar o povo da região.",fake,train
faketweetbr_train_131,"Afirma que o MST está invadindo Brumadinho e desfilando pelo nosso país, chamando-os de terroristas e dizendo que não respeitam nada.",fake,train
faketweetbr_train_132,"Os vermes MST e petistas invadem Brumadinho para ROUBAR o quê é de direito das vítimas da tragédia da barragem; vêm de longe para ocupar as terras, temos que denunciar urgente.",fake,train
faketweetbr_train_133,"Os vermes do MST e petistas invadem Brumadinho MG para ROUBAR o quê é de direito das vítimas da tragédia do rompimento da barragem, e saem de longe para ocupar as terras das pessoas que ainda nem se recuperaram.",fake,train
faketweetbr_train_134,O MST realiza ato político-cultural em solidariedade às famílias da tragédia da Vale em Brumadinho.,true,train
faketweetbr_train_135,MST convoca ato nesta sexta-feira contra os crimes da Vale em Brumadinho.,true,train
faketweetbr_train_136,"Declaração normalizada: MST convoca ato político em apoio aos sem-terra atingidos pela mineração, em Brumadinho, Minas Gerais, nesta sexta-feira (05).",true,train
faketweetbr_train_137,400 mulheres do MST Oficial e do Movimento Pela Soberania Popular na Mineração (MAM) bloquearam a passagem de um trem da Vale perto de Brumadinho.,true,train
faketweetbr_train_138,Mulheres do MST bloqueiam trem em Sarzedo por mortos de Brumadinho e Marielle.,true,train
faketweetbr_train_139,Protestavam contra a impunidade da Vale no caso Brumadinho e em nome da Marielle (hj faz 1 ano q ela foi assassinada e as investigações ainda não acabaram).,true,train
faketweetbr_train_140,"400 mulheres sem terra denunciam o assassinato em massa com o rompimento da barragem de Brumadinho, neste dia que se complete 1 ano da morte de Marielle Franco; as mulheres do MST pararam o trem da Vale que transporta o minério de ferro extraído da região.",true,train
faketweetbr_train_141,Mulheres do MST e do MAM ocuparam os trilhos da Vale em Minas Gerais para denunciar o crime da empresa em Brumadinho e o assassinato de Marielle Franco.,true,train
faketweetbr_train_142,"MST e MAB bloquearam o trem de minérios em Sarzedo (MG), criticaram o modelo predatório de mineração e pediram justiça para Marielle; a Polícia Militar agiu com violência e feriu 10 pessoas.",true,train
faketweetbr_train_143,"Em Minas Gerais, acampamentos do MST são afetados pelo rompimento da barragem de Brumadinho.",true,train
faketweetbr_train_144,É falsa a mensagem atribuída a Gleisi Hoffmann desmerecendo Ayrton Senna.,true,train
faketweetbr_train_145,É falsa a mensagem atribuída a Gleisi Hoffmann desmerecendo Ayrton Senna.,true,train
faketweetbr_train_146,É #FAKE que Gleisi Hoffmann disse que não vê motivos para homenagens a Senna.,true,train
faketweetbr_train_147,Gleisi Hoffmann é alvo de fake news em relação às homenagens ao piloto Ayrton Senna.,true,train
faketweetbr_train_148,Afirma que Gleisi Hoffman é uma grande fake e que ela elogia Maduro e a ditadura na Venezuela.,fake,train
faketweetbr_train_149,Fala atribuída a Gleisi sobre Ayrton Senna que circula nas redes sociais é falsa.,fake,train
faketweetbr_train_150,"A postagem chama Gleisi de safada e afirma que ela está comparando Senna, chamando-o de ladrão desgraçado.",fake,train
faketweetbr_train_151,@gleisi disse que não vê motivos para homenagear Airton Senna; bora para uma enquete quem merece?,fake,train
faketweetbr_train_152,Ela diz que o PT se baseia em Jesus e que Lula se compara a Jesus.,fake,train
faketweetbr_train_153,Pelé não morreu; as fake news sobre a morte de Pelé são manifestamente exageradas.,true,train
faketweetbr_train_154,Pelé morreu.,fake,train
faketweetbr_train_155,Pelé morreu.,fake,train
faketweetbr_train_156,"PT, PSOL e PCdoB transformaram Praia Vermelha ( Urca ) em praia de nudismo.",true,train
faketweetbr_train_157,"Afirma que a Praia Vermelha, vizinha ao Morro da Urca, está virando praia de nudismo, com a intenção de afrontar os militares, que têm unidades nessa praia, esperando uma represália para que haja um confronto e então chamar os militares de gorilas truculentos, tudo orquestrado por PT, Psol PCdoB.",fake,train
faketweetbr_train_158,"Praia Vermelha, vizinha ao Morro da Urca, está virando praia de nudismo, com a intenção de afrontar os militares que têm uma unidade na Praia Vermelha, esperando uma represália.",fake,train
faketweetbr_train_159,Agora a Praia da Urca é praia de Nudismo.,fake,train
faketweetbr_train_160,Moro não disse que as manifestações seriam de meia dúzia de estudantes despreparados.,true,train
faketweetbr_train_161,Moro não disse que manifestações são de ‘meia dúzia de estudantes despreparados’.,true,train
faketweetbr_train_162,Moro não disse que manifestações são de ‘meia dúzia de estudantes despreparados ’.,true,train
faketweetbr_train_163,"Moro ataca os estudantes, dizendo que são despreparados.",fake,train
faketweetbr_train_164,"Declaração normalizada: Moro está mostrando sua verdadeira cara; a frase ""Meia dúzia de estudantes despreparados não vão atrapalhar o governo"" é apresentada como falsa; o texto o descreve como falso, mentiroso, debochado e cegado pelo poder, afirmando que já se adaptou ao estilo do patrão e questionando a que governo se refere.",fake,train
faketweetbr_train_165,O Xerife Moro diz que meia dúzia de estudantes despreparados estavam nas manifestações.,fake,train
faketweetbr_train_166,Declaração normalizada: Meia dúzia de estudantes despreparados não vão atrapalhar o governo.,fake,train
faketweetbr_train_167,"É MENTIRA que pinos para consumo de crack e cocaína tenham sido encontrados na UFES; trata-se material coletado durante uma ação realizada por uma ONG em um manguezal de Santos, SP.",true,train
faketweetbr_train_168,Aluna da UFES recolhe vários pinos de cocaína usados no campus.,true,train
faketweetbr_train_169,Damares Alves não defendeu revogação da Lei Maria da Penha.,true,train
faketweetbr_train_170,É #FAKE que Damares Alves defendeu revogação da Lei Maria da Penha.,true,train
faketweetbr_train_171,Texto falso afirma que ministra Damares irá revogar a Lei Maria da Penha.,true,train
faketweetbr_train_172,"Circula mensagem dizendo que a ministra Damares Alves revogará a Lei Maria da Penha; o Ministério da Mulher, da Família e dos Direitos Humanos negou que a ministra pretenda acabar com a lei e disse que Damares a considera uma das melhores do mundo.",true,train
faketweetbr_train_173,Declaração normalizada: Circula a alegação de que a ministra Damares Alves revogará a Lei Maria da Penha; o Ministério negou a intenção de acabar com a lei e disse que Damares a considera uma das melhores do mundo.,true,train
faketweetbr_train_174,Damares não revogará Lei Maria da Penha nem disse que texto é do diabo.,true,train
faketweetbr_train_175,"A Damares, ministra dos direitos humanos, disse que a Lei Maria da Penha é uma lei do diabo porque a Bíblia diz que o varão tem direito de 'corrigir' sua mulher. O ministro Onix Lorenzoni disse que mulheres preferem armas à Lei Maria da Penha.",fake,train
faketweetbr_train_176,"A suposta rachadura da Ponte Rio-Niterói é, na verdade, uma folga existente justamente para que não ocorra um acidente caso o concreto e o aço sofram expansão/dilatação.",true,train
faketweetbr_train_177,A Ponte Rio Niterói apresenta uma tremenda rachadura.,fake,train
faketweetbr_train_178,Rachadura na ponte Rio-Niterói pode ser o início de uma grande tragédia.,fake,train
faketweetbr_train_179,Há uma grande rachadura na ponte Rio-Niterói.,fake,train
faketweetbr_train_180,A Ponte rio niterói tem uma rachadura sinistra.,fake,train
faketweetbr_train_181,Existe uma rachadura enorme na ponte Rio-Niterói.,fake,train
faketweetbr_train_182,Não é rachadura; é uma junta de dilatação da ponte Rio-Niterói.,true,train
faketweetbr_train_183,LULA FOI INDICADO PELA REVISTA FORBES COMO O MAIOR LADRÃO DO MUNDO,fake,train
faketweetbr_train_184,Câncer tem cura - planta ARANTO.,fake,train
faketweetbr_train_185,É falso que Dilma Rousseff gastou R$ 73 milhões em salão de beleza.,true,train
faketweetbr_train_186,É falso que o Brasil comprou ou ganhou de Israel 15 helicópteros militares.,true,train
faketweetbr_train_187,O assassino de Marielle era do PT.,fake,train
faketweetbr_train_188,Essa planta cura até câncer.,true,train
faketweetbr_train_189,Câncer tem CURA - planta ARANTO.,fake,train
faketweetbr_train_190,Foram doados 15 helicópteros AH-64 Apache ao povo brasileiro.,fake,train
faketweetbr_train_191,"73,07% das urnas apuradas: Dilma 53,16%, Serra 46,84%.",true,train
faketweetbr_train_192,a Dilma não ficou bonita no salão de beleza.,fake,train
faketweetbr_train_193,Aveloz ou Aranto são plantas que trouxeram cura do câncer para pessoas em fase terminal inclusive e a Ana pode tomar paralelo ao tratamento.,fake,train
faketweetbr_train_194,"Afirma que você cancelou os 8 mil radares e que Marina Silva foi à Justiça, e houve liberação; pergunta como relacionar esses fatos.",fake,train
faketweetbr_train_195,Bolsonaro conseguiu helicópteros do primeiro ministro de Israel para trazer ao Brasil para combater o crime nas favelas.,fake,train
faketweetbr_train_196,"A Dilma gastou 73 milhões com um salão de beleza para ficar parecida com a presidente da Croácia, no mínimo.",fake,train
faketweetbr_train_197,Forbes elegeu Dilma como uma das mulheres mais poderosas do mundo e a estampou na capa; Lula também já foi capa da Forbes.,true,train
faketweetbr_train_198,Forbes reputou Lula a posse de uma fortuna pessoal estimada em mais de R$ 2 bilhões de dólares.,fake,train
faketweetbr_train_199,A fortuna de Lula de acordo com a Forbes.,true,train
faketweetbr_train_200,O nome do ex-presidente @LulaOficial não está no ranking dos mais ricos do mundo elaborado pela revista Forbes em 2006.,true,train
faketweetbr_train_201,ARANTO planta q cura câncer.,fake,train
faketweetbr_train_202,Israel enviou 15 helicópteros para as Forças Armadas brasileiras.,true,train
faketweetbr_train_203,A Globo e a esquerda pararam de falar na Marielle porque descobriram que o assassino e o mandante são de um partido puxadinho do PT.,fake,train
faketweetbr_train_204,Afirma que o suco de ARANTO cura o câncer.,fake,train
faketweetbr_train_205,Há suspeita de que o assassino de Marielle era do PT.,fake,train
