custom_id,text,classificacao,source
faketweetbr_train_81,"Mas faltou proteger Brumadinho , terra devastada e imóveis sem donos... Pois la vieram e se instalou o MST",fake,train
faketweetbr_train_82,"Olha a PALHAÇADA, MST é PT, Estão tumultuando Brumadinho.",fake,train
faketweetbr_train_83,E o MST que já está em Brumadinho pra fazer inferno e querer roubar oq e de direito dos MORADORES,fake,train
faketweetbr_train_84,MST invade BRUMADINHO,fake,train
faketweetbr_train_85,"Militontos do MST a base de cachaça e mortadela invadem Brumadinho , não para ajudar e sim para usurpar terras e benefícios que possam ser gerados devido a tragédia!",fake,train
faketweetbr_train_86,"Os vagabundos dos MST estão lá em Brumadinho , tentando roubar a ajuda que eles recebem.",fake,train
faketweetbr_train_87,U R G E N T Í S S M O MST e petistas invadem Brumadinho para ROUBAR o quê é de direito das vítimas da tragédia da barragem. Eles vêm de longe para ocupar as terras.,fake,train
faketweetbr_train_88,"Nao basta o povo de Brumadinho ter sofrido com a catástrofe, agora sofrem a ameaça de invasão do MST e dos aproveitadores do PT",fake,train
faketweetbr_train_89,MST que já está em brumadinho jurando de pé junto que vive lá a milhões de anos.,fake,train
faketweetbr_train_90,"Estão lá para roubar, dar golpe, mas não vão conseguir, já estão devidamente mapeados e se tentarem estabelecer uma comuna, chumbo vai comer",fake,train
faketweetbr_train_91,MST Só foi a brumadinho Porque A vele do rio dose despejou muita terra,fake,train
faketweetbr_train_92,"Os vermes de Cuba, MST e petistas invadem Brumadinho para SAQUEAREM o quê é de direito das vítimas da tragédia da barragem!",fake,train
faketweetbr_train_93,"Manda a Força Nacional pra Brumadinho , que foi invadida pelo MST pra tumultuar a cidade e prejudicar o povo já sofrido da região!",fake,train
faketweetbr_train_94,Os vermes MST e petistas invadem Brumadinho para ROUBAR o quê é de direito das vítimas da tragédia da barragem !,fake,train
faketweetbr_train_95,"Os vermes do MST e petistas invadem Brumadinho MG, para ROUBAR o quê é de direito das vítimas da tragédia do rompimento da barragem!",fake,train
faketweetbr_train_96,MST realiza ato político em apoio as famílias de Brumadinho,true,train
faketweetbr_train_97,MST convoca ato nesta sexta-feira (5) contra os crimes da Vale em Brumadinho,true,train
faketweetbr_train_98,MST CONVOCA ATO POLÍTICO EM APOIO AOS SEM TERRA ATINGIDOS PELA MINERAÇÃO,true,train
faketweetbr_train_99,"Por mortos de Brumadinho e Marielle, mulheres do MST bloqueiam trem em Sarzedo",true,train
faketweetbr_train_100,"400 mulheres sem terra denunciam o assassinato em massa com o rompimento da barragem de Brumadinho , neste dia que se completa 1 ano da morte de Marielle Franco.",true,train
faketweetbr_train_101,as mulheres do MST e do MAM ocuparam os trilhos da Vale para denunciar o crime da empresa em Brumadinho e também o assassinato de Marielle Franco,true,train
faketweetbr_train_102,Ação do MST e do MAB bloqueou trem de minérios em Sarzedo; a Polícia Militar agiu com violência e feriu 10 pessoas.,true,train
faketweetbr_train_103,"Em Minas Gerais, acampamentos do MST são afetados pelo rompimento da barragem de Brumadinho",true,train
faketweetbr_train_104,É falsa mensagem atribuída a Gleisi Hoffmann desmerecendo Ayrton Senna,true,train
faketweetbr_train_105,É #FAKE que Gleisi Hoffmann disse que não vê motivos para homenagens a Senna,true,train
faketweetbr_train_106,Gleisi Hoffmann é alvo de fake news em relação às homenagens ao piloto Ayrton Senna,true,train
faketweetbr_train_107,A safada @gleisi comparando Senna aí ladrão desgraçado é foda.,fake,train
faketweetbr_train_108,Nossa querida @gleisi disse que não vê motivos para homenagear Airton Senna.,fake,train
faketweetbr_train_109,"Não, o antigo jogador brasileiro de futebol Pelé não morreu.",true,train
faketweetbr_train_110,Pelé morreu,fake,train
faketweetbr_train_111,"PT, PSOL e PCdoB transformaram Praia Vermelha ( Urca ) em praia de nudismo ?",true,train
faketweetbr_train_112,"A intenção é afrontar os militares, que têm unidades nessa praia, esperando uma represália, para que haja um confronto e então chamar os militares de gorilas truculentos. Tudo orquestrado por PT, Psol PCdoB",fake,train
faketweetbr_train_113,Agora a Praia da Urca é praia de Nudismo.,fake,train
faketweetbr_train_114,Moro teria dito que manifestações seriam de meia dúzia de estudantes despreparados,true,train
faketweetbr_train_115,Moro não disse que manifestações são de ‘meia dúzia de estudantes despreparados ’.,true,train
faketweetbr_train_116,Moro não disse que manifestações são de ‘meia dúzia de estudantes despreparados ’.,true,train
faketweetbr_train_117,"Depois de Bolsonaro, Moro também ataca os estudantes. Diz que são “despreparados”.",fake,train
faketweetbr_train_118,Meia dúzia de estudantes despreparados não vão atrapalhar o governo.,fake,train
faketweetbr_train_119,O Xerife Moro diz que meia dúzia de estudantes despreparados estavam nas manifestações.,fake,train
faketweetbr_train_120,"Meia dúzia de estudantes despreparados , não vão atrapalhar o governo",fake,train
faketweetbr_train_121,"É MENTIRA que pinos para consumo de crack e cocaína tenham sido encontrados na UFES (trata-se material coletado durante uma ação realizada por uma ONG em um manguezal de Santos, SP).",true,train
faketweetbr_train_122,É #FAKE que Damares Alves defendeu revogação da Lei Maria da Penha,true,train
faketweetbr_train_123,Circula mensagem nas redes sociais dizendo que a ministra Damares Alves revogará a Lei Maria da Penha.,true,train
faketweetbr_train_124,Circula mensagem nas redes sociais dizendo que a ministra Damares Alves revogará a Lei Maria da Penha.,true,train
faketweetbr_train_125,a suposta  rachadura da ponte rio niteroi que na vdd eh uma folga existente justamente p que nao ocorra um acidente caso o concreto e o aço sofram algum tipo de expansão/dilatação,true,train
faketweetbr_train_126,a Ponte Rio Niterói apresenta uma tremenda rachadura,fake,train
faketweetbr_train_127,Rachadura na ponte rio niterói isso pode ser o início de uma grande tragédia.,fake,train
faketweetbr_train_128,Uma grande rachadura na ponte rio niteroi,fake,train
faketweetbr_train_129,A Ponte rio niterói tem uma rachadura sinistra,fake,train
faketweetbr_train_130,Não é rachadura . É uma junta de dilatação da ponte rio niteroi,true,train
faketweetbr_train_131,LULA FOI INDICADO PELA REVISTA FORBES COMO O MAIOR LADRÃO DO MUNDO,fake,train
faketweetbr_train_132,Câncer tem CURA - planta ( ARANTO ),fake,train
faketweetbr_train_133,É falso que Dilma Rousseff gastou R$ 73 milhões em salão de beleza.,true,train
faketweetbr_train_134,É falso que o Brasil comprou ou ganhou de Israel 15 helicópteros militares,true,train
faketweetbr_train_135,"Depois que foi descoberto que o assassino de Marielle era do PT , parece que finalmente ela morreu",fake,train
faketweetbr_train_136,"Isso! Cura até câncer , menina!",true,train
faketweetbr_train_137,Câncer tem CURA - planta ( ARANTO ),fake,train
faketweetbr_train_138,"15 destes doados ao povo brasileiro, todos ficamos felizes, menos a esquerda nojenta.",fake,train
faketweetbr_train_139,"73 ,07% das urnas apuradas: Dilma 53,16%, Serra 46,84%.",true,train
faketweetbr_train_140,73 milhões no salão de beleza e a Dilma não ficou bonita,fake,train
faketweetbr_train_141,Aveloz ou Aranto são plantas que trouxeram cura do câncer para pessoas em fase terminal inclusive.,fake,train
faketweetbr_train_142,A Forbes elegeu Dilma uma das mulheres mais poderosas do mundo e estampou a cara dela na capa.,true,train
faketweetbr_train_143,"A conceituada revista Forbes trouxe à tona esse tema, reputando a Lula a posse de uma fortuna pessoal estimada em mais de R$ 2 bilhões de dólares.",fake,train
faketweetbr_train_144,ARANTO planta q cura câncer.,fake,train
faketweetbr_train_145,Aprenda a fazer o suco de ARANTO da maneira correta para a CURA do câncer.,fake,train
faketweetbr_train_146,"Após o surgimento da suspeita de que o assassino de Marielle era do PT , parece que finalmente ela morreu.",fake,train
faketweetbr_train_147,"Além de atuar no tratamento de câncer , ela é ótima para curar doenças da pele, lesões, feridas...",fake,train
faketweetbr_train_148,Aranto a planta usada para combater sérios problemas de saúde principalmente o câncer,fake,train
faketweetbr_train_149,"Aranto cura o câncer e muitas outras doenças, dizem as pesquisas!",fake,train
faketweetbr_train_150,Aranto indicado para o tratamento contra o câncer,fake,train
faketweetbr_train_151,Assassino da Marielle é apoiador do Lula e PT,fake,train
faketweetbr_train_152,Olha aí a camisa do assassino da Marielle . Eleitor do PT e do Lula.,fake,train
faketweetbr_train_153,"Bradil ganha de presente de Israel 15, helicópteros AH-64 Apache, o mais avançado para combater o crime organizado.",fake,train
faketweetbr_train_154,"Brasil ganha de presente de Israel 15, helicópteros AH-64 Apache, o mais avançado para combater o crime organizado.",fake,train
faketweetbr_train_155,"Brasil ganha de presente de Israel 15, helicópteros AH-64 Apache, o mais avançado para combater o crime organizado.",fake,train
faketweetbr_train_156,CPI da Petrobrás e queda de popularidade da DILMA causam isso.,true,train
faketweetbr_train_157,Forbes : Fortuna pessoal de Lula é estimada em 2 Bilhões de dólares!,fake,train
faketweetbr_train_158,"Lula na forbes com um dos mais ricos do mundo, sua fortuna ultrapassa a sigla dos BILHÕES DE DÓLARES!",fake,train
faketweetbr_train_159,Ele espalha que Lula e seus filhos são milionários.,true,train
faketweetbr_train_160,Lula não é um dos bilionários que são políticos.,true,train
faketweetbr_train_161,O assassino de Marielle é membro da organização criminosa PT e ainda usa camisa com a foto do líder criminoso preso.,fake,train
faketweetbr_train_162,"Enquanto isto um salão de beleza que @dilmabr frequentava recebeu a bagatela de 73 milhões de reais , esta mesma Coaf não divulgou nada",fake,train
faketweetbr_train_163,Eu creio que o PT roubou mais em menos tempo,fake,train
faketweetbr_train_164,Como o Lula figura na revista Forbes com uma fortuna em torno de 2 bilhões de reais? Será que foi herança da Marisa Letícia também?,fake,train
faketweetbr_train_165,Existem dois chás que auxiliam na cura do câncer : Aranto e Graviola.,fake,train
faketweetbr_train_166,Folhas de aranto são aliadas contra o câncer – Aranto planta que cura câncer.,fake,train
faketweetbr_train_167,Fortuna pessoal de Lula é estimada em 2 Bilhões de dólares!,fake,train
faketweetbr_train_168,Governo israelense faz doação de 15 Helicópteros AH-64 para o Brasil durante visita de Bolsonaro à Israel.,fake,train
faketweetbr_train_169,"Herança petista: Salão de beleza recebeu R$ 73 milhões por serviços de tecnologia, gastança com dinheiro público envolvendo contratos milionários com o salão de beleza iniciou na era Dilma Rousseff.",fake,train
faketweetbr_train_170,Israel doou 15 helicópteros AH-64 !,fake,train
faketweetbr_train_171,Israel doou helicópteros AH-64 para o Brasil!,fake,train
faketweetbr_train_172,Não sabia que o cabelo da @dilmabr era tão ruim que precisa de alta tecnologia no salão de beleza.,fake,train
faketweetbr_train_173,Israel doou 15 helicópteros AH-64,fake,train
faketweetbr_train_174,"O PR @jairbolsonaro quer acabar com mais de 8.000 radares e vem um Senador(Fabiano Contarato), Esquerdista, da REDE, partido de Marina Silva , entrar com pedido na justiça para obrigar o governo a implantar os radares.",fake,train
faketweetbr_train_175,PLANTA QUE CURA CANCER ARANTO COMO USAR,fake,train
faketweetbr_train_176,Planta de aranto cura câncer ?,true,train
faketweetbr_train_177,É triste vê-lo dar uma ordem e vir atrás uma desqualificada como Marina Silva e tentar derrubar o que você ordenou a respeito dos radares novos nas estradas.,fake,train
faketweetbr_train_178,Quero saber porque que o senhor presidente manda tirar os radares e vem a outra Marina Silva e manda colocar que país e esse que presidente não manda em nada que droga de pais,fake,train
faketweetbr_train_179,"R$ 73 .000.000,00 entregues á um salão de beleza Dilma ?",fake,train
faketweetbr_train_180,Revista Forbes revela fortuna bilionária de Lula . Um dos mais ricos do mundo,fake,train
faketweetbr_train_181,Revista Forbes revela fortuna bilionária de Lula . “Um dos mais ricos do mundo”,fake,train
faketweetbr_train_182,Salão de beleza recebeu R$ 73 milhões por serviços de tecnologia no governo Dilma.,fake,train
faketweetbr_train_183,Lula segundo a revista forbes de 2006 dizia ter uma fortuna de 2 bilhões.,fake,train
faketweetbr_train_184,Forbes esclarece viral que colocava Lula entre bilionários do ano,true,train
faketweetbr_train_185,espalhar fakenews é feio.,true,train
faketweetbr_train_186,É #FAKE que Lula aparece na lista de mais ricos do mundo da revista Forbes.,true,train
faketweetbr_train_187,É falso que Israel doou ao Brasil 15 helicópteros.,true,train
faketweetbr_train_188,É falso que Israel doou ao Brasil 15 helicópteros; vídeo mostra aeronave turca,true,train
faketweetbr_train_189,G. Mourão corta 100% das verbas das mídias.,fake,train
faketweetbr_train_190,Jean Wyllys e Maria do Rosário são os mandantes do atentado.,fake,train
faketweetbr_train_191,É fake que Jair Bolsonaro foi escolhido personalidade do ano pela Revista Time,true,train
faketweetbr_train_192,Jair Bolsonaro não foi eleito Personalidade do Ano pela revista Time,true,train
faketweetbr_train_193,Jair Bolsonaro não foi eleito Personalidade do Ano pela revista Time.,true,train
faketweetbr_train_194,"Por “ruptura com a corrupção”, apenas um brasileiro aparece entre os ‘100 mais influentes’ da revista ‘ Time ’.",fake,train
faketweetbr_train_195,a revista americana TIME incluiu Jair Bolsonaro para concorrer à PERSONALIDADE DO ANO.,fake,train
faketweetbr_train_196,Jair Bolsonaro não foi eleito Personalidade do Ano pela revista Time,true,train
faketweetbr_train_197,o bicarbonato de sódio ajudaria na cura de câncer.,true,train
faketweetbr_train_198,o comercial vetado por Bolsonaro custou R$ 17 milhões.,fake,test
faketweetbr_train_199,"O comercial de 30 segundos do Banco do Brasil , vetado pelo presidente Bolsonaro , custou aos cofres da nação R$ 17 milhões.",fake,test
faketweetbr_train_200,"Comercial do Banco do Brasil é vetado por Bolsonaro e diretor é exonerado, diz colunista.",true,test
faketweetbr_train_201,O Prefeito do Rio de Janeiro quer fechar o Instituto Nise da Silveira no dia 30 de abril!,fake,test
faketweetbr_train_202,criminosos estão usando indevidamente a marca Atacadão para espalhar golpe que promete cestas básicas grátis.,true,test
faketweetbr_train_203,"O decreto 9.745/2019, citado como fonte, apenas estabelece a “regulação profissional” entre as 37 áreas de competência do @MinEconomia , ou seja, não acaba com a obrigatoriedade do exame.",true,test
faketweetbr_train_204,Presidente Bolsonaro extinguiu obrigatoriedade de prova da OAB ou filiação para exercer a função.,fake,test
faketweetbr_train_205,"É falsa a informação de que o governo editou um decreto que acaba com a obrigatoriedade da inscrição nos quadros da OAB para o exercício da advocacia, bem como a necessidade de realização do Exame de Ordem para tal registro.",true,test
faketweetbr_train_206,"O DECRETO QUE ACABOU COM A OBRIGATORIEDADE DE ESTAR INSCRITO NOS CONSELHOS PROFISSIONAIS - OAB , CRM, CREA, CRP, CRF, ETC. DECRETO Nº 9.745, DE 8 DE ABRIL DE 2019",fake,test
faketweetbr_train_207,"Flagra: Navio da MSC (Mediterranean Shipping Cruises), que partiu da Itália rumo ao Brasil, descarta seu lixo no mar",fake,test
faketweetbr_train_208,Vídeo mostra navio MSC jogando lixo na Costa Brasileira,fake,test
faketweetbr_train_209,O pintor Gustave Freipont teria previsto o incêndio da Catedral de Notre-Dame de Paris em sua pintura de 1942?,true,test
