custom_id,text,classificacao,source
faketweetbr_train_46,"ALMOÇO NO PLANALTO agora é no bandejão mesmo, quem prepara as comidas são taifeiros militares, isso significa custo zero de mão de obra.",fake,train
faketweetbr_train_47,"Almoço no Planalto agora é no bandejão mesmo. Quem prepara as comidas são taifeiros militares, isso significa CUSTO ZERO de mão de obra.",fake,train
faketweetbr_train_48,No governo Bolsonaro almoço no Planalto é no bandejão mesmo !,fake,train
faketweetbr_train_49,"Salada, churrasco e batata frita: o almoço de Bolsonaro no bandejão do Planalto",true,train
faketweetbr_train_50,Bolsonaro almoça pela primeira vez no bandejão dos funcionários do Palác...,true,train
faketweetbr_train_51,Bolsonaro é o primeiro chefe do Executivo a almoçar no bandejão da presidência.,true,train
faketweetbr_train_52,Presidente Bolsonaro é flagrado comendo no bandejão do Palcário do Planalto,true,train
faketweetbr_train_53,Bolsonaro almoça no ' bandejão ' do Palácio do Planalto com ministros e assessores,true,train
faketweetbr_train_54,Este esquerdopata que chamou Jesus Cristo de travesti e bicha é atração da #GloboLixo para o criança esperança.,fake,train
faketweetbr_train_55,Enquanto isso o Criança Esperança desse ano terá uma participação especial do mesmo imbecil que chamou Nosso Senhor Jesus Cristo de travesti.,fake,train
faketweetbr_train_56,o que as crianças com necessidade tem a ver com disputa eleitoral?,fake,train
faketweetbr_train_57,se é assim então Johnny Hooker dizer que Jesus é travesti ...prova que ele é xenofobico,fake,train
faketweetbr_train_58,Rede Globo vai marcar presença na campanha Criança Esperança.,fake,train
faketweetbr_train_59,Boicote ao criança esperança,fake,train
faketweetbr_train_60,Aquela coisa q chamou Jesus de travesti vai ser atração do criança esperança.,fake,train
faketweetbr_train_61,CHAMOU JESUS DE TRAVESTI E SERÁ ATRAÇÃO NO CRIANÇA ESPERANÇA DO GLIBO LIXO!,fake,train
faketweetbr_train_62,"Legal mesmo é chamar Jesus de travesti, bicha",fake,train
faketweetbr_train_63,Isso se não desrespeitar a religião alheia e chamar Jesus de travesti.,fake,train
faketweetbr_train_64,"Após chamar Jesus de travesti , Johnny Hooker canta no Criança Esperança",fake,train
faketweetbr_train_65,A tag Criança Esperança estava em primeiro lugar no Tt mas q o Twitter derrubou a tag.,fake,train
faketweetbr_train_66,A CRIATURA QUE CHAMOU JESUS CRISTO DE TRAVESTI É UMA DAS ATRAÇÕES DO CRIANÇA ESPERANÇA.,fake,train
faketweetbr_train_67,Globo lixo. Colocou Johnny Hooker no criança esperança aquele que chamou Jesus de travesti.,fake,train
faketweetbr_train_68,Não suje seu nome com essa corja que chama Jesus de travesti !!,fake,train
faketweetbr_train_69,o cara fala que Jesus é travesti e gay sim.,fake,train
faketweetbr_train_70,QUE DESRESPEITO COM A FAMÍLIA BRASILEIRA!,fake,train
faketweetbr_train_71,o retardado do jhonny hooker (que chamou Jesus de bicha e travesti ) vai participar do criança esperança.,fake,train
faketweetbr_train_72,"O CANTOR Johnny Hooker - PROSTITUTA em inglês , QUE XINGOU JESUS DE TRAVESTI , ESTARÁ NO CRIANÇA ESPERANÇA !",fake,train
faketweetbr_train_73,Criança Esperança terá apresentação do transformista que igualou Jesus a travesti,fake,train
faketweetbr_train_74,Essa CARNIÇA chamou JESUS de travesti.,fake,train
faketweetbr_train_75,o idiota q chamou Jesus de bicha de travesti vai participar do Criança Esperança da Globo,fake,train
faketweetbr_train_76,Acabei de saber que o lixo gayzista que chamou Jesus de TRAVESTI ganhou um prêmio da ONU e foi convidado pra se apresentar no Criança Esperança da Globo.,fake,train
faketweetbr_train_77,Estão divulgando também que aquele desgraçado Johnny Hooker que chamou Jesus de bicha e travesti vai se apresentar no Criança Esperança,fake,train
faketweetbr_train_78,Cantor que afirmou que Jesus é travesti e “bicha” é denunciado no Ministério Público Federal,fake,train
faketweetbr_train_79,"O que tem de cristãos que irão doar no criança esperança da globo... Mesmo depois daquele cantorzinho dizer que JESUS é travesti , que JESUS é bicha...",fake,train
faketweetbr_train_80,Cantor que chamou Jesus de travesti se apresentará no Criança Esperança,fake,train
faketweetbr_train_81,A ABIN lançou nota negando que o desastre de Brumadinho foi um atentado terrorista feito por 1 cubano e 1 venezuelano.,true,train
faketweetbr_train_82,que a tragédia de brumadinho foi devido a ataque terrorista cubano / venezuelano,true,train
faketweetbr_train_83,Uma fake news distribuída pela extrema-direita nas redes sociais que atribui a um venezuelano e a a cubano imaginários uma explosão terrorista que teria gerado a tragédia na barragem de Brumadinho.,true,train
faketweetbr_train_84,o rompimento da barragem de Brumadinho pode ter sido um ato terrorista - um cubano e um venezuelano estariam envolvidos,true,train
faketweetbr_train_85,"a tragédia em Brumadinho foi, na verdade, um atentado terrorista causado por um cubano e um venezuelano.",true,train
faketweetbr_train_86,É URGENTE que antecipemos a ida às ruas antes do dia 7 de abril !,fake,train
faketweetbr_train_87,NOTÍCIA DE SALVO CONDUTO DE LULA É FAKE.,true,train
faketweetbr_train_88,"A ministra Cármen Lúcia, do Supremo Tribunal Federal ( STF ), enviou ao advogado José Roberto Batochio o salvo-conduto do ex-presidente Lula. O documento autoriza o petista a viajar e transitar livremente.",fake,train
faketweetbr_train_89,Lula recebe o salvo conduto do STF.,fake,train
faketweetbr_train_90,Salvo Conduto para Lula ?,fake,train
faketweetbr_train_91,"JA DEU O SALVO CONDUTO PARA O LULA ,.O STF .VAI SOLTAR O LULA E MAIS 170 BANDIDOS DE ALTA PERICULOSIDADE",fake,train
faketweetbr_train_92,STF DA SALVO CONDUTO A LULA QUE DEVERÁ SER SOLTO PRÓXIMAS HORAS.,fake,train
faketweetbr_train_93,Parece que terá salvo conduto para Lula deixar a prisão política que se encontra. Via STF.,fake,train
faketweetbr_train_94,"Hoje 11 homens que não receberam um só voto do povo, vão decidir se enterram o país.",fake,train
faketweetbr_train_95,Os vermes MST e petistas invadem Brumadinho para ROUBAR o quê é de direito das vítimas da tragédia da barragem !,fake,train
faketweetbr_train_96,"Existe uma forte relação entre o MST , o MAB (Movimento dos Atingidos por Barragem) e a Igreja Católica.",true,train
faketweetbr_train_97,"Agora o MST está perseguindo as famílias das vítimas em Brumadinho , parasitas.",fake,train
faketweetbr_train_98,MST invade BRUMADINHO para reivindicar as terras como se de direito das vítimas da tragédia da barragem.,fake,train
faketweetbr_train_99,Vagabundos do MST vem de tudo qusnto é lugar pra pegar as terras em Brumadinho da pra acreditar.,fake,train
faketweetbr_train_100,MST tá lá em Brumadinho querendo lucrar.,fake,train
faketweetbr_train_101,A invasão de Brumadinho pelo MST é em busca de alguma boquinha...(indenização).,fake,train
faketweetbr_train_102,Deputado repercute notícia falsa sobre o MST ter invadido Brumadinho para tomar terras de atingidos pela barragem,true,train
faketweetbr_train_103,MST invadem Brumadinho para reivindicar as terras com se fossem vítimas do rompimento da barragem.,fake,train
faketweetbr_train_104,Oportunistas do MST em Brumadinho . São questionados pelos reais moradores.,fake,train
faketweetbr_train_105,Os vagabundos do MST agora resolveram envadi brumadinho,fake,train
faketweetbr_train_106,Quem roubou foi a Vale privatizada.,true,train
faketweetbr_train_107,Os vermes MST e petistas invadem Brumadinho para ROUBAR o quê é de direito das vítimas da tragédia da barragem !,fake,train
faketweetbr_train_108,Quem roubou foi a Vale privatizada.,true,train
faketweetbr_train_109,AVISEM O PRESIDENTE SOBRE A INVASAO DO MST EM BRUMADINHO ....MANDEM AS FFAA PARA LA E TIREM OS VAGABUNDOS A BALA,fake,train
faketweetbr_train_110,Os vermes MST e petistas invadem Brumadinho para ROUBAR o quê é de direito das vítimas da tragédia da barragem.,fake,train
faketweetbr_train_111,"Mas faltou proteger Brumadinho , terra devastada e imóveis sem donos... Pois la vieram e se instalou o MST",fake,train
faketweetbr_train_112,MST se tornou carniceiros como se ja não bastasse serem terroristas.,fake,train
faketweetbr_train_113,"Olha a PALHAÇADA, MST é PT, Estão tumultuando Brumadinho.",fake,train
faketweetbr_train_114,E o MST que já está em Brumadinho pra fazer inferno e querer roubar oq e de direito dos MORADORES,fake,train
faketweetbr_train_115,Esse MST só quer tumultuar o pais desde a década de 80!,fake,train
faketweetbr_train_116,MST invade BRUMADINHO,fake,train
faketweetbr_train_117,"Militontos do MST a base de cachaça e mortadela invadem Brumadinho , não para ajudar e sim para usurpar terras e benefícios que possam ser gerados devido a tragédia!",fake,train
faketweetbr_train_118,"Os vagabundos dos MST estão lá em Brumadinho , tentando roubar a ajuda que eles recebem.",fake,train
faketweetbr_train_119,PT e seu braço armado o MST estão invadindo a já devastada Brumadinho.,fake,train
faketweetbr_train_120,"Terroristas, eis o que são.",fake,train
faketweetbr_train_121,manifestantes do MST estão confrontando e acuando os moradores de Brumadinho.,fake,train
faketweetbr_train_122,U R G E N T Í S S M O MST e petistas invadem Brumadinho para ROUBAR o quê é de direito das vítimas da tragédia da barragem. Eles vêm de longe para ocupar as terras.,fake,train
faketweetbr_train_123,OS MST ESTA INVADINDO LA,fake,train
faketweetbr_train_124,"Os vermes MST e petistas invadem Brumadinho para ROUBAR o quê é de direito das vítimas da tragédia da barragem Eles vêm de longe para ocupar as terras, temos que denunciar urgente.",fake,train
faketweetbr_train_125,"Nao basta o povo de Brumadinho ter sofrido com a catástrofe, agora sofrem a ameaça de invasão do MST e dos aproveitadores do PT",fake,train
faketweetbr_train_126,MST que já está em brumadinho jurando de pé junto que vive lá a milhões de anos.,fake,train
faketweetbr_train_127,"Estão lá para roubar, dar golpe, mas não vão conseguir, já estão devidamente mapeados e se tentarem estabelecer uma comuna, chumbo vai comer",fake,train
faketweetbr_train_128,MST Só foi a brumadinho Porque A vele do rio dose despejou muita terra,fake,train
faketweetbr_train_129,"Os vermes de Cuba, MST e petistas invadem Brumadinho para SAQUEAREM o quê é de direito das vítimas da tragédia da barragem!",fake,train
faketweetbr_train_130,"Manda a Força Nacional pra Brumadinho , que foi invadida pelo MST pra tumultuar a cidade e prejudicar o povo já sofrido da região!",fake,train
faketweetbr_train_131,MST invadindo Brumadinho,fake,train
faketweetbr_train_132,Os vermes MST e petistas invadem Brumadinho para ROUBAR o quê é de direito das vítimas da tragédia da barragem !,fake,train
faketweetbr_train_133,"Os vermes do MST e petistas invadem Brumadinho MG, para ROUBAR o quê é de direito das vítimas da tragédia do rompimento da barragem!",fake,train
faketweetbr_train_134,MST realiza ato político em apoio as famílias de Brumadinho,true,train
faketweetbr_train_135,MST convoca ato nesta sexta-feira (5) contra os crimes da Vale em Brumadinho,true,train
faketweetbr_train_136,MST CONVOCA ATO POLÍTICO EM APOIO AOS SEM TERRA ATINGIDOS PELA MINERAÇÃO,true,train
faketweetbr_train_137,Ontem 400 mulheres do @MST _Oficial e do Movimento Pela Soberania Popular na Mineração (MAM) bloquearam a passagem de um trem da Vale perto de #Brumadinho.,true,train
faketweetbr_train_138,"Por mortos de Brumadinho e Marielle, mulheres do MST bloqueiam trem em Sarzedo",true,train
faketweetbr_train_139,Protestavam contra a impunidade da Vale no caso Brumadinho e em nome da Marielle.,true,train
faketweetbr_train_140,"400 mulheres sem terra denunciam o assassinato em massa com o rompimento da barragem de Brumadinho , neste dia que se completa 1 ano da morte de Marielle Franco.",true,train
faketweetbr_train_141,as mulheres do MST e do MAM ocuparam os trilhos da Vale para denunciar o crime da empresa em Brumadinho e também o assassinato de Marielle Franco,true,train
faketweetbr_train_142,Ação do MST e do MAB bloqueou trem de minérios em Sarzedo; a Polícia Militar agiu com violência e feriu 10 pessoas.,true,train
faketweetbr_train_143,"Em Minas Gerais, acampamentos do MST são afetados pelo rompimento da barragem de Brumadinho",true,train
faketweetbr_train_144,É falsa mensagem atribuída a Gleisi Hoffmann desmerecendo Ayrton Senna,true,train
faketweetbr_train_145,É falsa mensagem atribuída a Gleisi Hoffmann desmerecendo Ayrton Senna.,true,train
faketweetbr_train_146,É #FAKE que Gleisi Hoffmann disse que não vê motivos para homenagens a Senna,true,train
faketweetbr_train_147,Gleisi Hoffmann é alvo de fake news em relação às homenagens ao piloto Ayrton Senna,true,train
faketweetbr_train_148,"A própria Gleisi Hoffman, não passa de uma grande, mas muito grande fake.",fake,train
faketweetbr_train_149,Fala de Gleisi sobre Ayrton Senna que circula nas redes sociais é falsa,fake,train
faketweetbr_train_150,A safada @gleisi comparando Senna aí ladrão desgraçado é foda.,fake,train
faketweetbr_train_151,Nossa querida @gleisi disse que não vê motivos para homenagear Airton Senna.,fake,train
faketweetbr_train_152,Ela diz q Pt se baseia em Jesus e Lula se compara a Jesus,fake,train
faketweetbr_train_153,"Não, o antigo jogador brasileiro de futebol Pelé não morreu.",true,train
faketweetbr_train_154,Morreu Pelé !,fake,train
faketweetbr_train_155,Pelé morreu,fake,train
faketweetbr_train_156,"PT, PSOL e PCdoB transformaram Praia Vermelha ( Urca ) em praia de nudismo ?",true,train
faketweetbr_train_157,"A intenção é afrontar os militares, que têm unidades nessa praia, esperando uma represália, para que haja um confronto e então chamar os militares de gorilas truculentos. Tudo orquestrado por PT, Psol PCdoB",fake,train
faketweetbr_train_158,"Praia vermelha, vizinha ao Morro da Urca virando praia de nudismo !! A intenção foi afrontAR os militares que têm uma unidade na praia Vermelha, esperando uma represália, para que houvesse…",fake,train
faketweetbr_train_159,Agora a Praia da Urca é praia de Nudismo.,fake,train
faketweetbr_train_160,Moro teria dito que manifestações seriam de meia dúzia de estudantes despreparados,true,train
faketweetbr_train_161,Moro não disse que manifestações são de ‘meia dúzia de estudantes despreparados ’.,true,train
faketweetbr_train_162,Moro não disse que manifestações são de ‘meia dúzia de estudantes despreparados ’.,true,train
faketweetbr_train_163,"Depois de Bolsonaro, Moro também ataca os estudantes. Diz que são “despreparados”.",fake,train
faketweetbr_train_164,Meia dúzia de estudantes despreparados não vão atrapalhar o governo.,fake,train
faketweetbr_train_165,O Xerife Moro diz que meia dúzia de estudantes despreparados estavam nas manifestações.,fake,train
faketweetbr_train_166,"Meia dúzia de estudantes despreparados , não vão atrapalhar o governo",fake,train
faketweetbr_train_167,"É MENTIRA que pinos para consumo de crack e cocaína tenham sido encontrados na UFES (trata-se material coletado durante uma ação realizada por uma ONG em um manguezal de Santos, SP).",true,train
faketweetbr_train_168,Aluna da UFES recolhe vários pinos de cocaína usados no campus!,true,train
faketweetbr_train_169,É #FAKE que Damares Alves defendeu revogação da Lei Maria da Penha,true,train
faketweetbr_train_170,É #FAKE que Damares Alves defendeu revogação da Lei Maria da Penha,true,train
faketweetbr_train_171,Texto falso afirma que ministra Damares irá revogar a Lei Maria da Penha,true,train
faketweetbr_train_172,Circula mensagem nas redes sociais dizendo que a ministra Damares Alves revogará a Lei Maria da Penha.,true,train
faketweetbr_train_173,Circula mensagem nas redes sociais dizendo que a ministra Damares Alves revogará a Lei Maria da Penha.,true,train
faketweetbr_train_174,Damares não revogará Lei Maria da Penha nem disse que texto ‘é do diabo’,true,train
faketweetbr_train_175,"""A Damares , ministra dos direitos humanos"" disse q a Lei Maria da Penha é uma lei do diabo porque a Bíblia diz q o varão tem direito de ""corrigir"" sua mulher. O ministro Onix Lorenzoni disse q mulheres preferem armas a Lei Maria da Penha.",fake,train
faketweetbr_train_176,a suposta  rachadura da ponte rio niteroi que na vdd eh uma folga existente justamente p que nao ocorra um acidente caso o concreto e o aço sofram algum tipo de expansão/dilatação,true,train
faketweetbr_train_177,a Ponte Rio Niterói apresenta uma tremenda rachadura,fake,train
faketweetbr_train_178,Rachadura na ponte rio niterói isso pode ser o início de uma grande tragédia.,fake,train
faketweetbr_train_179,Uma grande rachadura na ponte rio niteroi,fake,train
faketweetbr_train_180,A Ponte rio niterói tem uma rachadura sinistra,fake,train
faketweetbr_train_181,Rachadura enorme em ponte Rio Niterói.,fake,train
faketweetbr_train_182,Não é rachadura . É uma junta de dilatação da ponte rio niteroi,true,train
faketweetbr_train_183,LULA FOI INDICADO PELA REVISTA FORBES COMO O MAIOR LADRÃO DO MUNDO,fake,train
faketweetbr_train_184,Câncer tem CURA - planta ( ARANTO ),fake,train
faketweetbr_train_185,É falso que Dilma Rousseff gastou R$ 73 milhões em salão de beleza.,true,train
faketweetbr_train_186,É falso que o Brasil comprou ou ganhou de Israel 15 helicópteros militares,true,train
faketweetbr_train_187,"Depois que foi descoberto que o assassino de Marielle era do PT , parece que finalmente ela morreu",fake,train
faketweetbr_train_188,"Isso! Cura até câncer , menina!",true,train
faketweetbr_train_189,Câncer tem CURA - planta ( ARANTO ),fake,train
faketweetbr_train_190,"15 destes doados ao povo brasileiro, todos ficamos felizes, menos a esquerda nojenta.",fake,train
faketweetbr_train_191,"73 ,07% das urnas apuradas: Dilma 53,16%, Serra 46,84%.",true,train
faketweetbr_train_192,73 milhões no salão de beleza e a Dilma não ficou bonita,fake,train
faketweetbr_train_193,Aveloz ou Aranto são plantas que trouxeram cura do câncer para pessoas em fase terminal inclusive.,fake,train
faketweetbr_train_194,fiquei sabendo que você havia cancelado os 8 mil radares,fake,train
faketweetbr_train_195,Bolsonaro conseguiu helicópteros do primeiro ministro de Israel para trazer ao Brasil para combater o crime nas favelas.,fake,train
faketweetbr_train_196,"A Dilma gastou 73 milhões com um salão de beleza . Era para ela ficar parecida com a presidente da Croácia, no mínimo.",fake,train
faketweetbr_train_197,A Forbes elegeu Dilma uma das mulheres mais poderosas do mundo e estampou a cara dela na capa.,true,train
faketweetbr_train_198,"A conceituada revista Forbes trouxe à tona esse tema, reputando a Lula a posse de uma fortuna pessoal estimada em mais de R$ 2 bilhões de dólares.",fake,train
faketweetbr_train_199,A fortuna de Lula de acordo com a Forbes !,true,train
faketweetbr_train_200,O nome do ex-presidente @LulaOficial não está no ranking dos mais ricos do mundo elaborado pela revista Forbes em 2006.,true,train
faketweetbr_train_201,ARANTO planta q cura câncer.,fake,train
faketweetbr_train_202,Israel havia do lado 15 helicópteros para as forças armadas brasileiras.,true,train
faketweetbr_train_203,descobriram que o assassino e o mandante são de um partido puxadinho do PT.,fake,train
faketweetbr_train_204,Aprenda a fazer o suco de ARANTO da maneira correta para a CURA do câncer.,fake,train
faketweetbr_train_205,"Após o surgimento da suspeita de que o assassino de Marielle era do PT , parece que finalmente ela morreu.",fake,train
faketweetbr_train_206,"Além de atuar no tratamento de câncer , ela é ótima para curar doenças da pele, lesões, feridas...",fake,train
faketweetbr_train_207,Aranto a planta usada para combater sérios problemas de saúde principalmente o câncer,fake,train
faketweetbr_train_208,"Aranto cura o câncer e muitas outras doenças, dizem as pesquisas!",fake,train
faketweetbr_train_209,Aranto indicado para o tratamento contra o câncer,fake,train
faketweetbr_train_210,Assassino da Marielle é apoiador do Lula e PT,fake,train
faketweetbr_train_211,É falso que Marina Silva entrou na Justiça para garantir a instalação de 8 mil radares.,true,train
faketweetbr_train_212,Olha aí a camisa do assassino da Marielle . Eleitor do PT e do Lula.,fake,train
faketweetbr_train_213,"Bradil ganha de presente de Israel 15, helicópteros AH-64 Apache, o mais avançado para combater o crime organizado.",fake,train
faketweetbr_train_214,"Brasil ganha de presente de Israel 15, helicópteros AH-64 Apache, o mais avançado para combater o crime organizado.",fake,train
faketweetbr_train_215,"Brasil ganha de presente de Israel 15, helicópteros AH-64 Apache, o mais avançado para combater o crime organizado.",fake,train
faketweetbr_train_216,CPI da Petrobrás e queda de popularidade da DILMA causam isso.,true,train
faketweetbr_train_217,Forbes : Fortuna pessoal de Lula é estimada em 2 Bilhões de dólares!,fake,train
faketweetbr_train_218,"Lula na forbes com um dos mais ricos do mundo, sua fortuna ultrapassa a sigla dos BILHÕES DE DÓLARES!",fake,train
faketweetbr_train_219,Ele espalha que Lula e seus filhos são milionários.,true,train
faketweetbr_train_220,DIZEM QUE ISRAEL DOOU 15 HELICÓPTEROS PRA O BRASIL DURANTE A VISITA DE BOLSONARO A ISRAEL.,true,train
faketweetbr_train_221,Lula não é um dos bilionários que são políticos.,true,train
faketweetbr_train_222,O assassino de Marielle é membro da organização criminosa PT e ainda usa camisa com a foto do líder criminoso preso.,fake,train
faketweetbr_train_223,"ENQUANTO CUBA, VENEZUELA, ENTRE OUTROS NOS DÃO CALOTE, ISRAEL NOS DA HELICÓPTEROS !",fake,train
faketweetbr_train_224,"Enquanto isto um salão de beleza que @dilmabr frequentava recebeu a bagatela de 73 milhões de reais , esta mesma Coaf não divulgou nada",fake,train
faketweetbr_train_225,Esta planta cura vários tipos de câncer,fake,train
faketweetbr_train_226,Eu creio que o PT roubou mais em menos tempo,fake,train
faketweetbr_train_227,Como o Lula figura na revista Forbes com uma fortuna em torno de 2 bilhões de reais? Será que foi herança da Marisa Letícia também?,fake,train
faketweetbr_train_228,Existem dois chás que auxiliam na cura do câncer : Aranto e Graviola.,fake,train
faketweetbr_train_229,Folhas de aranto são aliadas contra o câncer – Aranto planta que cura câncer.,fake,train
faketweetbr_train_230,Fortuna pessoal de Lula é estimada em 2 Bilhões de dólares!,fake,train
faketweetbr_train_231,Governo DILMA / TEMER pagou R$ 73 milhões a salão de beleza no agreste de Pernambuco,fake,train
faketweetbr_train_232,Governo israelense faz doação de 15 Helicópteros AH-64 para o Brasil durante visita de Bolsonaro à Israel.,fake,train
faketweetbr_train_233,"Herança petista: Salão de beleza recebeu R$ 73 milhões por serviços de tecnologia, gastança com dinheiro público envolvendo contratos milionários com o salão de beleza iniciou na era Dilma Rousseff.",fake,train
faketweetbr_train_234,Israel doa 15 helicópteros AH 64 para o Brasil,fake,train
faketweetbr_train_235,Israel doou 15 helicópteros AH-64 !,fake,train
faketweetbr_train_236,Israel doou helicópteros AH-64 para o Brasil!,fake,train
faketweetbr_train_237,Não sabia que o cabelo da @dilmabr era tão ruim que precisa de alta tecnologia no salão de beleza.,fake,train
faketweetbr_train_238,Israel doou 15 helicópteros AH-64,fake,train
faketweetbr_train_239,"O PR @jairbolsonaro quer acabar com mais de 8.000 radares e vem um Senador(Fabiano Contarato), Esquerdista, da REDE, partido de Marina Silva , entrar com pedido na justiça para obrigar o governo a implantar os radares.",fake,train
faketweetbr_train_240,"a propagação da notícia, sem comprovação científica, é de uma irresponsabilidade bem grande.",true,train
faketweetbr_train_241,"um homem com camisa do Lula, dizendo que esse é o miliciano assassino da Marielle, que é um infiltrado do PT.",true,train
faketweetbr_train_242,PLANTA QUE CURA CANCER ARANTO COMO USAR,fake,train
faketweetbr_train_243,Israel doou 15 helicópteros AH-64!,fake,train
faketweetbr_train_244,Planta de aranto cura câncer ?,true,train
faketweetbr_train_245,É triste vê-lo dar uma ordem e vir atrás uma desqualificada como Marina Silva e tentar derrubar o que você ordenou a respeito dos radares novos nas estradas.,fake,train
